task_id,split,domain,mechanism,noise,task_index,graph_seed,lambda,n_samples,n_variables,path
test_tgt_rff_exponential_0055,test,tgt_rff_exponential,rff,exponential,55,201255,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0055.npz
test_tgt_rff_exponential_0056,test,tgt_rff_exponential,rff,exponential,56,201256,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0056.npz
test_tgt_rff_exponential_0057,test,tgt_rff_exponential,rff,exponential,57,201257,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0057.npz
test_tgt_rff_exponential_0058,test,tgt_rff_exponential,rff,exponential,58,201258,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0058.npz
test_tgt_rff_exponential_0059,test,tgt_rff_exponential,rff,exponential,59,201259,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0059.npz
test_tgt_rff_exponential_0060,test,tgt_rff_exponential,rff,exponential,60,201260,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0060.npz
test_tgt_rff_exponential_0061,test,tgt_rff_exponential,rff,exponential,61,201261,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0061.npz
test_tgt_rff_exponential_0062,test,tgt_rff_exponential,rff,exponential,62,201262,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0062.npz
test_tgt_rff_exponential_0063,test,tgt_rff_exponential,rff,exponential,63,201263,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0063.npz
test_tgt_rff_exponential_0064,test,tgt_rff_exponential,rff,exponential,64,201264,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0064.npz
test_tgt_rff_exponential_0065,test,tgt_rff_exponential,rff,exponential,65,201265,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0065.npz
test_tgt_rff_exponential_0066,test,tgt_rff_exponential,rff,exponential,66,201266,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0066.npz
test_tgt_rff_exponential_0067,test,tgt_rff_exponential,rff,exponential,67,201267,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0067.npz
test_tgt_rff_exponential_0068,test,tgt_rff_exponential,rff,exponential,68,201268,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0068.npz
test_tgt_rff_exponential_0069,test,tgt_rff_exponential,rff,exponential,69,201269,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0069.npz
test_tgt_rff_exponential_0070,test,tgt_rff_exponential,rff,exponential,70,201270,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0070.npz
test_tgt_rff_exponential_0071,test,tgt_rff_exponential,rff,exponential,71,201271,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0071.npz
test_tgt_rff_exponential_0072,test,tgt_rff_exponential,rff,exponential,72,201272,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0072.npz
test_tgt_rff_exponential_0073,test,tgt_rff_exponential,rff,exponential,73,201273,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0073.npz
test_tgt_rff_exponential_0074,test,tgt_rff_exponential,rff,exponential,74,201274,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0074.npz
test_tgt_rff_exponential_0075,test,tgt_rff_exponential,rff,exponential,75,201275,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0075.npz
test_tgt_rff_exponential_0076,test,tgt_rff_exponential,rff,exponential,76,201276,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0076.npz
test_tgt_rff_exponential_0077,test,tgt_rff_exponential,rff,exponential,77,201277,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0077.npz
test_tgt_rff_exponential_0078,test,tgt_rff_exponential,rff,exponential,78,201278,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0078.npz
test_tgt_rff_exponential_0079,test,tgt_rff_exponential,rff,exponential,79,201279,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0079.npz
test_tgt_rff_exponential_0080,test,tgt_rff_exponential,rff,exponential,80,201280,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0080.npz
test_tgt_rff_exponential_0081,test,tgt_rff_exponential,rff,exponential,81,201281,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0081.npz
test_tgt_rff_exponential_0082,test,tgt_rff_exponential,rff,exponential,82,201282,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0082.npz
test_tgt_rff_exponential_0083,test,tgt_rff_exponential,rff,exponential,83,201283,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0083.npz
test_tgt_rff_exponential_0084,test,tgt_rff_exponential,rff,exponential,84,201284,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0084.npz
test_tgt_rff_exponential_0085,test,tgt_rff_exponential,rff,exponential,85,201285,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0085.npz
test_tgt_rff_exponential_0086,test,tgt_rff_exponential,rff,exponential,86,201286,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0086.npz
test_tgt_rff_exponential_0087,test,tgt_rff_exponential,rff,exponential,87,201287,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0087.npz
test_tgt_rff_exponential_0088,test,tgt_rff_exponential,rff,exponential,88,201288,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0088.npz
test_tgt_rff_exponential_0089,test,tgt_rff_exponential,rff,exponential,89,201289,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0089.npz
test_tgt_rff_exponential_0090,test,tgt_rff_exponential,rff,exponential,90,201290,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0090.npz
test_tgt_rff_exponential_0091,test,tgt_rff_exponential,rff,exponential,91,201291,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0091.npz
test_tgt_rff_exponential_0092,test,tgt_rff_exponential,rff,exponential,92,201292,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0092.npz
test_tgt_rff_exponential_0093,test,tgt_rff_exponential,rff,exponential,93,201293,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0093.npz
test_tgt_rff_exponential_0094,test,tgt_rff_exponential,rff,exponential,94,201294,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0094.npz
test_tgt_rff_exponential_0095,test,tgt_rff_exponential,rff,exponential,95,201295,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0095.npz
test_tgt_rff_exponential_0096,test,tgt_rff_exponential,rff,exponential,96,201296,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0096.npz
test_tgt_rff_exponential_0097,test,tgt_rff_exponential,rff,exponential,97,201297,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0097.npz
test_tgt_rff_exponential_0098,test,tgt_rff_exponential,rff,exponential,98,201298,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0098.npz
test_tgt_rff_exponential_0099,test,tgt_rff_exponential,rff,exponential,99,201299,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0099.npz
test_tgt_rff_exponential_0100,test,tgt_rff_exponential,rff,exponential,100,201300,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0100.npz
test_tgt_rff_exponential_0101,test,tgt_rff_exponential,rff,exponential,101,201301,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0101.npz
test_tgt_rff_exponential_0102,test,tgt_rff_exponential,rff,exponential,102,201302,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0102.npz
test_tgt_rff_exponential_0103,test,tgt_rff_exponential,rff,exponential,103,201303,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0103.npz
test_tgt_rff_exponential_0104,test,tgt_rff_exponential,rff,exponential,104,201304,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0104.npz
test_tgt_rff_exponential_0105,test,tgt_rff_exponential,rff,exponential,105,201305,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0105.npz
test_tgt_rff_exponential_0106,test,tgt_rff_exponential,rff,exponential,106,201306,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0106.npz
test_tgt_rff_exponential_0107,test,tgt_rff_exponential,rff,exponential,107,201307,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0107.npz
test_tgt_rff_exponential_0108,test,tgt_rff_exponential,rff,exponential,108,201308,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0108.npz
test_tgt_rff_exponential_0109,test,tgt_rff_exponential,rff,exponential,109,201309,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0109.npz
test_tgt_rff_exponential_0110,test,tgt_rff_exponential,rff,exponential,110,201310,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0110.npz
test_tgt_rff_exponential_0111,test,tgt_rff_exponential,rff,exponential,111,201311,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0111.npz
test_tgt_rff_exponential_0112,test,tgt_rff_exponential,rff,exponential,112,201312,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0112.npz
test_tgt_rff_exponential_0113,test,tgt_rff_exponential,rff,exponential,113,201313,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0113.npz
test_tgt_rff_exponential_0114,test,tgt_rff_exponential,rff,exponential,114,201314,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0114.npz
test_tgt_rff_exponential_0115,test,tgt_rff_exponential,rff,exponential,115,201315,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0115.npz
test_tgt_rff_exponential_0116,test,tgt_rff_exponential,rff,exponential,116,201316,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0116.npz
test_tgt_rff_exponential_0117,test,tgt_rff_exponential,rff,exponential,117,201317,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0117.npz
test_tgt_rff_exponential_0118,test,tgt_rff_exponential,rff,exponential,118,201318,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0118.npz
test_tgt_rff_exponential_0119,test,tgt_rff_exponential,rff,exponential,119,201319,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0119.npz
test_tgt_rff_exponential_0120,test,tgt_rff_exponential,rff,exponential,120,201320,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0120.npz
test_tgt_rff_exponential_0121,test,tgt_rff_exponential,rff,exponential,121,201321,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0121.npz
test_tgt_rff_exponential_0122,test,tgt_rff_exponential,rff,exponential,122,201322,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0122.npz
test_tgt_rff_exponential_0123,test,tgt_rff_exponential,rff,exponential,123,201323,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0123.npz
test_tgt_rff_exponential_0124,test,tgt_rff_exponential,rff,exponential,124,201324,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0124.npz
test_tgt_rff_exponential_0125,test,tgt_rff_exponential,rff,exponential,125,201325,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0125.npz
test_tgt_rff_exponential_0126,test,tgt_rff_exponential,rff,exponential,126,201326,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0126.npz
test_tgt_rff_exponential_0127,test,tgt_rff_exponential,rff,exponential,127,201327,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0127.npz
test_tgt_rff_exponential_0128,test,tgt_rff_exponential,rff,exponential,128,201328,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0128.npz
test_tgt_rff_exponential_0129,test,tgt_rff_exponential,rff,exponential,129,201329,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0129.npz
test_tgt_rff_exponential_0130,test,tgt_rff_exponential,rff,exponential,130,201330,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0130.npz
test_tgt_rff_exponential_0131,test,tgt_rff_exponential,rff,exponential,131,201331,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0131.npz
test_tgt_rff_exponential_0132,test,tgt_rff_exponential,rff,exponential,132,201332,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0132.npz
test_tgt_rff_exponential_0133,test,tgt_rff_exponential,rff,exponential,133,201333,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0133.npz
test_tgt_rff_exponential_0134,test,tgt_rff_exponential,rff,exponential,134,201334,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0134.npz
test_tgt_rff_exponential_0135,test,tgt_rff_exponential,rff,exponential,135,201335,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0135.npz
test_tgt_rff_exponential_0136,test,tgt_rff_exponential,rff,exponential,136,201336,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0136.npz
test_tgt_rff_exponential_0137,test,tgt_rff_exponential,rff,exponential,137,201337,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0137.npz
test_tgt_rff_exponential_0138,test,tgt_rff_exponential,rff,exponential,138,201338,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0138.npz
test_tgt_rff_exponential_0139,test,tgt_rff_exponential,rff,exponential,139,201339,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0139.npz
test_tgt_rff_exponential_0140,test,tgt_rff_exponential,rff,exponential,140,201340,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0140.npz
test_tgt_rff_exponential_0141,test,tgt_rff_exponential,rff,exponential,141,201341,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0141.npz
test_tgt_rff_exponential_0142,test,tgt_rff_exponential,rff,exponential,142,201342,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0142.npz
test_tgt_rff_exponential_0143,test,tgt_rff_exponential,rff,exponential,143,201343,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0143.npz
test_tgt_rff_exponential_0144,test,tgt_rff_exponential,rff,exponential,144,201344,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0144.npz
test_tgt_rff_exponential_0145,test,tgt_rff_exponential,rff,exponential,145,201345,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0145.npz
test_tgt_rff_exponential_0146,test,tgt_rff_exponential,rff,exponential,146,201346,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0146.npz
test_tgt_rff_exponential_0147,test,tgt_rff_exponential,rff,exponential,147,201347,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0147.npz
test_tgt_rff_exponential_0148,test,tgt_rff_exponential,rff,exponential,148,201348,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0148.npz
test_tgt_rff_exponential_0149,test,tgt_rff_exponential,rff,exponential,149,201349,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0149.npz
test_tgt_rff_exponential_0150,test,tgt_rff_exponential,rff,exponential,150,201350,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0150.npz
test_tgt_rff_exponential_0151,test,tgt_rff_exponential,rff,exponential,151,201351,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0151.npz
test_tgt_rff_exponential_0152,test,tgt_rff_exponential,rff,exponential,152,201352,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0152.npz
test_tgt_rff_exponential_0153,test,tgt_rff_exponential,rff,exponential,153,201353,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0153.npz
test_tgt_rff_exponential_0154,test,tgt_rff_exponential,rff,exponential,154,201354,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0154.npz
test_tgt_rff_exponential_0155,test,tgt_rff_exponential,rff,exponential,155,201355,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0155.npz
test_tgt_rff_exponential_0156,test,tgt_rff_exponential,rff,exponential,156,201356,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0156.npz
test_tgt_rff_exponential_0157,test,tgt_rff_exponential,rff,exponential,157,201357,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0157.npz
test_tgt_rff_exponential_0158,test,tgt_rff_exponential,rff,exponential,158,201358,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0158.npz
test_tgt_rff_exponential_0159,test,tgt_rff_exponential,rff,exponential,159,201359,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0159.npz
test_tgt_rff_exponential_0160,test,tgt_rff_exponential,rff,exponential,160,201360,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0160.npz
test_tgt_rff_exponential_0161,test,tgt_rff_exponential,rff,exponential,161,201361,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0161.npz
test_tgt_rff_exponential_0162,test,tgt_rff_exponential,rff,exponential,162,201362,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0162.npz
test_tgt_rff_exponential_0163,test,tgt_rff_exponential,rff,exponential,163,201363,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0163.npz
test_tgt_rff_exponential_0164,test,tgt_rff_exponential,rff,exponential,164,201364,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0164.npz
test_tgt_rff_exponential_0165,test,tgt_rff_exponential,rff,exponential,165,201365,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0165.npz
test_tgt_rff_exponential_0166,test,tgt_rff_exponential,rff,exponential,166,201366,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0166.npz
test_tgt_rff_exponential_0167,test,tgt_rff_exponential,rff,exponential,167,201367,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0167.npz
test_tgt_rff_exponential_0168,test,tgt_rff_exponential,rff,exponential,168,201368,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0168.npz
test_tgt_rff_exponential_0169,test,tgt_rff_exponential,rff,exponential,169,201369,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0169.npz
test_tgt_rff_exponential_0170,test,tgt_rff_exponential,rff,exponential,170,201370,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0170.npz
test_tgt_rff_exponential_0171,test,tgt_rff_exponential,rff,exponential,171,201371,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0171.npz
test_tgt_rff_exponential_0172,test,tgt_rff_exponential,rff,exponential,172,201372,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0172.npz
test_tgt_rff_exponential_0173,test,tgt_rff_exponential,rff,exponential,173,201373,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0173.npz
test_tgt_rff_exponential_0174,test,tgt_rff_exponential,rff,exponential,174,201374,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0174.npz
test_tgt_rff_exponential_0175,test,tgt_rff_exponential,rff,exponential,175,201375,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0175.npz
test_tgt_rff_exponential_0176,test,tgt_rff_exponential,rff,exponential,176,201376,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0176.npz
test_tgt_rff_exponential_0177,test,tgt_rff_exponential,rff,exponential,177,201377,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0177.npz
test_tgt_rff_exponential_0178,test,tgt_rff_exponential,rff,exponential,178,201378,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0178.npz
test_tgt_rff_exponential_0179,test,tgt_rff_exponential,rff,exponential,179,201379,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0179.npz
test_tgt_rff_exponential_0180,test,tgt_rff_exponential,rff,exponential,180,201380,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0180.npz
test_tgt_rff_exponential_0181,test,tgt_rff_exponential,rff,exponential,181,201381,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0181.npz
test_tgt_rff_exponential_0182,test,tgt_rff_exponential,rff,exponential,182,201382,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0182.npz
test_tgt_rff_exponential_0183,test,tgt_rff_exponential,rff,exponential,183,201383,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0183.npz
test_tgt_rff_exponential_0184,test,tgt_rff_exponential,rff,exponential,184,201384,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0184.npz
test_tgt_rff_exponential_0185,test,tgt_rff_exponential,rff,exponential,185,201385,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0185.npz
test_tgt_rff_exponential_0186,test,tgt_rff_exponential,rff,exponential,186,201386,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0186.npz
test_tgt_rff_exponential_0187,test,tgt_rff_exponential,rff,exponential,187,201387,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0187.npz
test_tgt_rff_exponential_0188,test,tgt_rff_exponential,rff,exponential,188,201388,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0188.npz
test_tgt_rff_exponential_0189,test,tgt_rff_exponential,rff,exponential,189,201389,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0189.npz
test_tgt_rff_exponential_0190,test,tgt_rff_exponential,rff,exponential,190,201390,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0190.npz
test_tgt_rff_exponential_0191,test,tgt_rff_exponential,rff,exponential,191,201391,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0191.npz
test_tgt_rff_exponential_0192,test,tgt_rff_exponential,rff,exponential,192,201392,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0192.npz
test_tgt_rff_exponential_0193,test,tgt_rff_exponential,rff,exponential,193,201393,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0193.npz
test_tgt_rff_exponential_0194,test,tgt_rff_exponential,rff,exponential,194,201394,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0194.npz
test_tgt_rff_exponential_0195,test,tgt_rff_exponential,rff,exponential,195,201395,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0195.npz
test_tgt_rff_exponential_0196,test,tgt_rff_exponential,rff,exponential,196,201396,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0196.npz
test_tgt_rff_exponential_0197,test,tgt_rff_exponential,rff,exponential,197,201397,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0197.npz
test_tgt_rff_exponential_0198,test,tgt_rff_exponential,rff,exponential,198,201398,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0198.npz
test_tgt_rff_exponential_0199,test,tgt_rff_exponential,rff,exponential,199,201399,1.0,1000,10,data/tasks/test_tgt_rff_exponential_0199.npz
test_tgt_rff_exponential_0200,test,tgt_rff_exponential,rff,exponential,200,201400,0.0,1000,10,data/tasks/test_tgt_rff_exponential_0200.npz
test_tgt_rff_exponential_0201,test,tgt_rff_exponential,rff,exponential,201,201401,0.25,1000,10,data/tasks/test_tgt_rff_exponential_0201.npz
test_tgt_rff_exponential_0202,test,tgt_rff_exponential,rff,exponential,202,201402,0.5,1000,10,data/tasks/test_tgt_rff_exponential_0202.npz
test_tgt_rff_exponential_0203,test,tgt_rff_exponential,rff,exponential,203,201403,0.75,1000,10,data/tasks/test_tgt_rff_exponential_0203.npz
